Market Code,PID,Category,Sub Category,Tertiary Category,Description,Comments,Brand,Brand Type,Pack Description,No. Packs in a Case,No. Units in a Single Pack,Unit Size,Unit Measure,Unit Name,Tax Rate,SKU,Price,Price List, Units per Case, Converted To,Unit Price,Supplier Description,SplitMultipleRule,PackSize,UnitSizeMultiple,UnitsPerCase
,602998,"Food","Vegetables, Prepared","Carrots","Carrots : Julienne",,,"Standard","kg",1.0000,1,"1.000","kg",,0%,"P0118","3.03","IHG","1.0000000","kg","3.03",,"1.0000","1","1.000","1.0000000",
,610398,"Food","Vegetables","All Other","Seaweed Dulse",,,,"1 x 1 kg",1.0000,1,"1.000","kg",,0%,"C1504","30.81","IHG","1.0000000","kg","30.81",,"1.0000","1","1.000","1.0000000",
,611276,"Food","Vegetables","Ginger","Ginger : Peeled",,,"Standard","kg",1.0000,1,"1.000","kg","Box",0%,"P0854","11.49","IHG","1.0000000","kg","11.49",,"1.0000","1","1.000","1.0000000",
,611302,"Food","Vegetables, Prepared","Potatoes","Potatoes Mids : Peeled",,,"Standard","kg",1.0000,1,"1.000","kg",,0%,"P0050","2.90","IHG","1.0000000","kg","2.9",,"1.0000","1","1.000","1.0000000",
,612891,"Food","Vegetables, Prepared","Onions","Onions : Red : Sliced",,,"Standard","kg",1.0000,1,"1.000","kg",,0%,"P0868","3.66","IHG","1.0000000","kg","3.66",,"1.0000","1","1.000","1.0000000",
,630206,"Food","Salad","Micro Salad","Micro Salad : Watercress",,,,"1 x 50 g",1.0000,1,"50.000","g",,0%,"C0512","2.30","IHG","0.0500000","kg","2.3",,"1.0000","1","0.050","0.0500000",
,630746,"Food","Cheese","Other (Chilled)","Feta Cheese",,"Own",,"1 x 200 g",1.0000,1,"200.000","g",,0%,"C0046","2.66","IHG","0.2000000","kg","2.66",,"1.0000","1","0.200","0.2000000",
,631542,"Food","Dairy & Eggs (Chilled)","Eggs & Egg Products (Chilled","Egg Yolk",,"Own","Standard","1 x 1 ltr",1.0000,1,"1.000","ltr",,0%,"C0093","8.09","IHG","1.0000000","ltr","8.09",,"1.0000","1","1.000","1.0000000",
,638552,"Food","Vegetables","Fennel","Fennel : Bronze",,,,"1 x 20 g",1.0000,1,"20.000","g",,0%,"C1379","2.61","IHG","0.0200000","kg","2.61",,"1.0000","1","0.020","0.0200000",
,638888,"Food","Fruit  (Fresh)","Kiwi Fruit","Kiwi : Golden",,,"Standard","1 x 1 each",1.0000,1,"1.000","each",,0%,"C0386","1.67","IHG","1.0000000","each","1.67",,"1.0000","1","1.000","1.0000000",
,676563,"Food","Herbs (Fresh)","Edible Flowers","Flower : Snap dragon",,,,"1 x 1 each",1.0000,1,"1.000","each",,0%,"C0822","3.66","IHG","1.0000000","each","3.66",,"1.0000","1","1.000","1.0000000",
,679792,"Food","Herbs (Fresh)","Basil","Basil : Thai",,,"Standard","1 x 1 each",1.0000,1,"1.000","each",,0%,"C1120","2.10","IHG","1.0000000","each","2.1",,"1.0000","1","1.000","1.0000000",
,680683,"Food","Herbs (Fresh)","Mixed Herbs","Micro Lemon Sorrel",,,,"1 x 30 g",1.0000,1,"30.000","g",,0%,"C0523","2.61","IHG","0.0300000","kg","2.61",,"1.0000","1","0.030","0.0300000",
,719105,"Drinks","Fruit Juice","Fruit Juice","Apple Juice : Fresh",,"Own","Standard","1 x 1 ltr",1.0000,1,"1.000","ltr",,20%,"C0588","2.15","IHG","1.0000000","ltr","2.15",,"1.0000","1","1.000","1.0000000",
,719121,"Food","Vegetables","Beans","Beans Mung",,,"Standard","1 x 200 g",1.0000,1,"200.000","g",,0%,"C1124","2.77","IHG","0.2000000","kg","2.77",,"1.0000","1","0.200","0.2000000",
,719701,"Food","Fruit,  Prepared (Chilled)","Orange (Chilled)","Orange : Segments",,,"Standard","kg",1.0000,1,"1.000","kg",,0%,"P0735","6.79","IHG","1.0000000","kg","6.79",,"1.0000","1","1.000","1.0000000",
,721302,"Food","Salad","Peppers","Peppers : Red : Baby",,,"Standard","kg",1.0000,1,"1.000","kg",,0%,"C0838","17.70","IHG","1.0000000","kg","17.7",,"1.0000","1","1.000","1.0000000",
,721603,"Food","Herbs (Fresh)","Edible Flowers","Flower Dianthus",,,,"1 x 1 each",1.0000,1,"1.000","each",,0%,"C1172","3.77","IHG","1.0000000","each","3.77",,"1.0000","1","1.000","1.0000000",
,721630,"Food","Vegetables","Parsnips","Parsnips : Piccolo",,,"Standard","kg",1.0000,1,"1.000","kg",,0%,"C1049","3.39","IHG","1.0000000","kg","3.39",,"1.0000","1","1.000","1.0000000",
,721646,"Food","Vegetables","Onions","Onion : Roscoff",,"Own","Standard","kg",1.0000,1,"1.000","kg",,0%,"C1223","6.79","IHG","1.0000000","kg","6.79",,"1.0000","1","1.000","1.0000000",
,721647,"Food","Vegetables","Patty pan","Patty pan : Green",,,"Standard","1 x 1 each",1.0000,1,"1.000","each",,0%,"C1231","3.92","IHG","1.0000000","each","3.92",,"1.0000","1","1.000","1.0000000",
,726008,"Food","Vegetables, Prepared","Cabbage","Cabbage : Red : Shredded",,,"Standard","kg",1.0000,1,"1.000","kg",,0%,"P0631","3.14","IHG","1.0000000","kg","3.14",,"1.0000","1","1.000","1.0000000",
,726075,"Food","Vegetables, Prepared","Onions","Onions : Red - Peeled",,,,"kg",1.0000,1,"1.000","kg",,0%,"P0866","2.87","IHG","1.0000000","kg","2.87",,"1.0000","1","1.000","1.0000000",
,726117,"Food","Vegetables, Prepared","Carrots","Carrots : Peeled",,,"Standard","kg",1.0000,1,"1.000","kg",,0%,"P0459","2.10","IHG","1.0000000","kg","2.1",,"1.0000","1","1.000","1.0000000",
,763997,"Food","Vegetables","Fennel","Fennel",,,"Standard","kg",1.0000,1,"1.000","kg",,0%,"C1178","2.54","IHG","1.0000000","kg","2.54",,"1.0000","1","1.000","1.0000000",
,772727,"Food","Herbs (Fresh)","Edible Flowers","Flower : Nasturtium",,,,"1 x 30 g",1.0000,1,"30.000","g",,0%,"C1219","3.71","IHG","0.0300000","kg","3.71",,"1.0000","1","0.030","0.0300000",
,775294,"Food","Vegetables, Prepared","Butternut Squash","Butternut Squash : Peeled",,,,"1 x 2.5 kg",1.0000,1,"2.500","kg",,0%,"P0910","4.70","IHG","2.5000000","kg","4.7",,"1.0000","1","2.500","2.5000000",
,834362,"Food","Fruit  (Fresh)","Cherries","Cherries : Griottine",,,,"kg",1.0000,1,"1.000","kg",,0%,"A0206","28.72","IHG","1.0000000","kg","28.72",,"1.0000","1","1.000","1.0000000",
,860461,"Food","Dairy & Eggs (Chilled)","Yoghurt (Chilled)","Yogurt : Greek Yoghurt",,"Own","Standard","1 x 5 ltr",1.0000,1,"5.000","ltr",,0%,"C0149","12.48","IHG","5.0000000","ltr","12.48",,"1.0000","1","5.000","5.0000000",
,865917,"Food","Vegetables","Carrots","Carrots : Sand",,,"Standard","kg",1.0000,1,"1.000","kg",,0%,"C1046","2.61","IHG","1.0000000","kg","2.61",,"1.0000","1","1.000","1.0000000",
,899819,"Food","Dessert Sundries & Pie Fillings (Fzn)","Fruit Puree","Bergamot Puree",,,"Standard","1 x 1kg",1.0000,1,"1.000","kg","tub",0%,"F0085","10.97","IHG","1.0000000","kg","10.97",,"1.0000","1","1.000","1.0000000",
,904129,"Food","Salad","Cress","Chervil : Micro Cress",,,"Standard","1 x 30 g",1.0000,1,"30.000","g",,0%,"C1147","2.61","IHG","0.0300000","kg","2.61",,"1.0000","1","0.030","0.0300000",
,908607,"Food","Dessert Sundries & Pie Fillings (Fzn)","Fruit Puree","Red Pepper Puree",,"Boiron","Standard","1 x 1 kg",1.0000,1,"1.000","kg",,0%,"F0184","9.40","IHG","1.0000000","kg","9.4",,"1.0000","1","1.000","1.0000000",
,914450,"Food","Fruit,  Prepared (Chilled)","Grapefruit (Chilled)","Grapefruit : Segments : Pink",,,"Standard","kg",1.0000,1,"1.000","kg",,0%,"P0855","6.79","IHG","1.0000000","kg","6.79",,"1.0000","1","1.000","1.0000000",
,923591,"Food","Vegetables","Beansprout","Beansprout",,,"Standard","kg",1.0000,1,"1.000","kg",,0%,"C1127","6.79","IHG","1.0000000","kg","6.79",,"1.0000","1","1.000","1.0000000",
,923593,"Food","Vegetables","Cabbage","Cabbage : Spring Greens",,,"Standard","kg",1.0000,1,"1.000","kg",,0%,"C1274","2.56","IHG","1.0000000","kg","2.56",,"1.0000","1","1.000","1.0000000",
,923600,"Food","Vegetables","Potatoes","Potatoes : Purple",,,,"kg",1.0000,1,"1.000","kg",,0%,"C1247","4.02","IHG","1.0000000","kg","4.02",,"1.0000","1","1.000","1.0000000",
,927553,"Food","Cheese","Other (Chilled)","Cottage Cheese",,"Own","Standard","kg",1.0000,1,"1.000","kg",,0%,"C0045","8.62","IHG","1.0000000","kg","8.62",,"1.0000","1","1.000","1.0000000",
,928338,"Food","Fruit,  Prepared (Chilled)","Apples (Chilled)","Braeburn Apples : Peeled & Cored",,,"Standard","kg",1.0000,1,"1.000","kg",,0%,"P0059","5.74","IHG","1.0000000","kg","5.74",,"1.0000","1","1.000","1.0000000",
,928348,"Food","Vegetables","Squash","Squash : Crown Prince",,,,"kg",1.0000,1,"1.000","kg",,0%,"C1076","1.78","IHG","1.0000000","kg","1.78",,"1.0000","1","1.000","1.0000000",
,928412,"Food","Vegetables (Frozen)","Beans (Frozen)","Broad Beans",,"Own","Standard","Kg",1.0000,1,"1.000","kg","Packet",0%,"F0033","3.07","IHG","1.0000000","kg","3.07",,"1.0000","1","1.000","1.0000000",
,932383,"Food","Vegetables","Potatoes","Potatoes",,"Agria","Standard","kg",1.0000,1,"1.000","kg",,0%,"C0738","0.75","IHG","1.0000000","kg","0.75",,"1.0000","1","1.000","1.0000000",
,932417,"Food","Vegetables","Aubergine","Aubergine : Pale",,,,"kg",1.0000,1,"1.000","kg",,0%,"C1116","4.44","IHG","1.0000000","kg","4.44",,"1.0000","1","1.000","1.0000000",
,936352,"Food","Salad","Lettuce","Lettuce : Tardivo",,,"Standard","kg",1.0000,1,"1.000","kg",,0%,"C1373","18.28","IHG","1.0000000","kg","18.28",,"1.0000","1","1.000","1.0000000",
,943790,"Food","Vegetables (Frozen)","Beans (Frozen)","Beans : Extra Fine",,"Own","Standard","1 x 1 kg",1.0000,1,"1.000","kg",,0%,"F0031","2.04","IHG","1.0000000","kg","2.04",,"1.0000","1","1.000","1.0000000",
,971433,"Food","Vegetables, Prepared","Carrots","Carrots : Peeled : Chantenay",,,"Standard","kg",1.0000,1,"1.000","kg",,0%,"P0067","7.10","IHG","1.0000000","kg","7.1",,"1.0000","1","1.000","1.0000000",
,1010637,"Food","Vegetables","Potatoes","Potatoes : Charlotte",,,"Standard","kg",1.0000,1,"1.000","kg",,0%,"C0723","2.66","IHG","1.0000000","kg","2.66",,"1.0000","1","1.000","1.0000000",
,1045661,"Food","Dairy Products (UHT)","Milk (UHT)","Hazelnut : Milk",,"Alpro","Standard","1 x 1ltr",1.0000,1,"1.000","ltr","each",0%,"C1524","3.23","IHG","1.0000000","ltr","3.23",,"1.0000","1","1.000","1.0000000",
,1047296,"Food","Fruit,  Prepared (Chilled)","Apples (Chilled)","Granny Smith Apples : Peeled & Cored",,,"Standard","kg",1.0000,1,"1.000","kg",,0%,"P0234","5.48","IHG","1.0000000","kg","5.48",,"1.0000","1","1.000","1.0000000",
,1058287,"Food","Delicatessen (Chilled)","Dips (Chilled)","Hummus",,"Own","Standard","1 x 2 kg",1.0000,1,"2.000","kg",,0%,"C0240","7.00","IHG","2.0000000","kg","7",,"1.0000","1","2.000","2.0000000",
,1063811,"Food","Vegetables","Beetroot","Beetroot : Cheltenham",,,,"kg",1.0000,1,"1.000","kg","bunch",0%,"C1036","3.34","IHG","1.0000000","kg","3.34",,"1.0000","1","1.000","1.0000000",
,1081516,"Food","Vegetables","Plantains","Plantains : Green",,,,"kg",1.0000,1,"1.000","kg",,0%,"C0416","2.10","IHG","1.0000000","kg","2.1",,"1.0000","1","1.000","1.0000000",
,1092406,"Food","Vegetables (Frozen)","Sprouts (Frozen)","Brussels Sprouts",,"Own","Standard","1 x 1 kg",1.0000,1,"1.000","kg",,0%,"F0035","1.78","IHG","1.0000000","kg","1.78",,"1.0000","1","1.000","1.0000000",
,1142123,"Food","Salad","Lettuce","Lettuce : Castel Franco",,,"Standard","1 x 1 each",1.0000,1,"1.000","each",,0%,"C0785","3.08","IHG","1.0000000","each","3.08",,"1.0000","1","1.000","1.0000000",
,1183254,"Food","Fruit  (Fresh)","All Other","Persimmon",,,,"1 x 1 each",1.0000,1,"1.000","each",,0%,"C0864","1.78","IHG","1.0000000","each","1.78",,"1.0000","1","1.000","1.0000000",
,1207504,"Food","Vegetables","Potatoes","Rosevale : Potatoes",,,,"kg",1.0000,1,"1.000","kg",,0%,"C0754","1.98","IHG","1.0000000","kg","1.98",,"1.0000","1","1.000","1.0000000",
,1221833,"Food","Salad","Tomatoes","Tomatoes : Cherry Vine",,,"Standard","kg",1.0000,1,"1.000","kg",,0%,"C0880","3.92","IHG","1.0000000","kg","3.92",,"1.0000","1","1.000","1.0000000",
,1242834,"Food","Herbs (Fresh)","Oregano","Oregano",,"Own","Standard","1 x 1 each",1.0000,1,"1.000","each",,0%,"C0460","1.56","IHG","1.0000000","each","1.56",,"1.0000","1","1.000","1.0000000",
,1242841,"Food","Salad","Cress","Red Amaranth : Micro Cress",,,"Standard","1 x 1 each",1.0000,1,"1.000","each",,0%,"C0510","2.19","IHG","1.0000000","each","2.19",,"1.0000","1","1.000","1.0000000",
,1242850,"Food","Salad","Cress","Garlic Chives",,,"Standard","1 x 1 each",1.0000,1,"1.000","each",,0%,"C0450","4.57","IHG","1.0000000","each","4.57",,"1.0000","1","1.000","1.0000000",
,1277202,"Food","Herbs (Fresh)","Mixed Herbs","Rock Samphire",,,,"1 x 30 g",1.0000,1,"30.000","g",,0%,"C0804","2.69","IHG","0.0300000","kg","2.69",,"1.0000","1","0.030","0.0300000",
,1277234,"Food","Vegetables","Carrots","Carrots : Bunched",,,"Standard","1 x 1 each",1.0000,1,"1.000","each","bunch",0%,"C1027","1.57","IHG","1.0000000","each","1.57",,"1.0000","1","1.000","1.0000000",
,1298862,"Food","Vegetables","Mushrooms","Mushrooms : Exotic Mix",,,,"kg",1.0000,1,"1.000","kg",,0%,"C1208","12.53","IHG","1.0000000","kg","12.53",,"1.0000","1","1.000","1.0000000",
,1300113,"Food","Salad","Radish","Radish : Red Meat",,,,"kg",1.0000,1,"1.000","kg",,0%,"C1390","4.90","IHG","1.0000000","kg","4.9",,"1.0000","1","1.000","1.0000000",
,1300125,"Food","Salad","Endives","Puntarelle",,,,"kg",1.0000,1,"1.000","kg",,0%,"C0773","6.95","IHG","1.0000000","kg","6.95",,"1.0000","1","1.000","1.0000000",
,1331586,"Food","Salad","Celery","Celery : Baton",,,"Standard","1 x 1 kg",1.0000,1,"1.000","kg",,0%,"P0017","5.27","IHG","1.0000000","kg","5.27",,"1.0000","1","1.000","1.0000000",
,1334326,"Food","Salad","Tomatoes","Tomatoes : Cherry Yellow",,,"Standard","1 x 250g",1.0000,1,"250.000","g",,0%,"C0873","2.35","IHG","0.2500000","kg","2.35",,"1.0000","1","0.250","0.2500000",
,1337392,"Food","Salad, Prepared","Roquette","Rocket",,,"Standard","1 x 500 g",1.0000,1,"500.000","g",,0%,"C1267","3.50","IHG","0.5000000","kg","3.5",,"1.0000","1","0.500","0.5000000",
,1342799,"Food","Vegetables","Sweet Potato","Sweet Potatoes : Purple",,,"Standard","kg",1.0000,1,"1.000","kg",,0%,"C0715","4.37","IHG","1.0000000","kg","4.37",,"1.0000","1","1.000","1.0000000",
,1344395,"Food","Fruit  (Fresh)","Lemon","Lemon : Small",,,"Standard","1 x 1 each",1.0000,1,"1.000","each",,0%,"C0269","0.22","IHG","1.0000000","each","0.22",,"1.0000","1","1.000","1.0000000",
,1351438,"Food","Fruit (Frozen)","Raspberries","Raspberries",,,,"1 x 1 kg",1.0000,1,"1.000","kg","Bag",0%,"F0020","8.24","IHG","1.0000000","kg","8.24",,"1.0000","1","1.000","1.0000000",
,1359018,"Food","Fruit  (Fresh)","Pear","Pear Comice : .",,,"Standard","kg",1.0000,1,"1.000","kg",,0%,"C0325","2.42","IHG","1.0000000","kg","2.42",,"1.0000","1","1.000","1.0000000",
,1359086,"Food","Vegetables Baby","Artichokes","Artichokes : Baby",,"Own","Standard","1 x 1 bunch",1.0000,1,"1.000","bunch",,0%,"C0914","5.48","IHG","1.0000000","bunch","5.48",,"1.0000","1","1.000","1.0000000",
,1359094,"Food","Salad","Radish","Radish - Baby : Red",,,,"1 x 1 bunch",1.0000,1,"1.000","bunch",,0%,"C1254","1.46","IHG","1.0000000","bunch","1.46","Radish - Round","1.0000","1","1.000","1.0000000",
,1359095,"Food","Salad","Radish","Radish : Breakfast",,,,"1 x 1 bunch",1.0000,1,"1.000","bunch",,0%,"C1251","1.83","IHG","1.0000000","bunch","1.83",,"1.0000","1","1.000","1.0000000",
,1361559,"Food","Salad","Cress","Coriander : Cress",,,"Standard","1 x 30 g",1.0000,1,"30.000","g",,0%,"C1164","2.15","IHG","0.0300000","kg","2.15",,"1.0000","1","0.030","0.0300000",
,1392652,"Food","Vegetables","Beans","Beans Broad",,,,"kg",1.0000,1,"1.000","kg",,0%,"C0928","3.66","IHG","1.0000000","kg","3.66",,"1.0000","1","1.000","1.0000000",
,1394941,"Food","Ice Cream, Lollies & Fzn Fruit","Frozen Fruit Puree","White : Peach Puree",,"Own","Standard","kg",1.0000,1,"1.000","kg","each",0%,"F0119","8.62","IHG","1.0000000","kg","8.62",,"1.0000","1","1.000","1.0000000",
,1394942,"Food","Dessert Sundries & Pie Fillings (Fzn)","Fruit Puree","Raspberry Puree",,"Own","Standard","kg",1.0000,1,"1.000","kg",,0%,"F0126","9.92","IHG","1.0000000","kg","9.92",,"1.0000","1","1.000","1.0000000",
,1407986,"Food","Vegetables, Prepared","Onions","Onions : Sliced : Spanish",,,,"kg",1.0000,1,"1.000","kg",,0%,"P0175","1.88","IHG","1.0000000","kg","1.88",,"1.0000","1","1.000","1.0000000",
,1447603,"Food","Dessert Sundries & Pie Fillings (Fzn)","Fruit Puree","Puree Passion Fruit",,,,"kg",1.0000,1,"1.000","kg",,0%,"F0116","10.18","IHG","1.0000000","kg","10.18",,"1.0000","1","1.000","1.0000000",
,1472105,"Food","Salad","Cress","Land Cress",,,"Standard","1 x 125 g",1.0000,1,"125.000","g",,0%,"C1776","1.35","IHG","0.1250000","kg","1.35",,"1.0000","1","0.125","0.1250000",
,1518531,"Food","Herbs (Fresh)","Bay Leaf","Bay Leaf",,,,"1 x 1 each",1.0000,1,"1.000","each","pack",0%,"C0473","2.04","IHG","1.0000000","each","2.04",,"1.0000","1","1.000","1.0000000",
,1544996,"Food","Dairy & Eggs (Chilled)","Butter (Chilled)","Butter Unsalted",,,,"1 x 250 g",1.0000,1,"250.000","g",,0%,"C0012","1.78","IHG","0.2500000","kg","1.78",,"1.0000","1","0.250","0.2500000",
,1568449,"Food","Herbs (Fresh)","Edible Flowers","Edible Flower : FUCHSIAS",,,,"1 x 1 each",1.0000,1,"1.000","each","Punnet",0%,"C0446","3.77","IHG","1.0000000","each","3.77",,"1.0000","1","1.000","1.0000000",
,1569873,"Food","Herbs (Fresh)","Dill","Dill : Potted",,"Own","Standard","1 x 1 each",1.0000,1,"1.000","each",,0%,"C0465","4.02","IHG","1.0000000","each","4.02",,"1.0000","1","1.000","1.0000000",
,1569879,"Food","Herbs (Fresh)","Mint","Mint : Potted",,"Own","Standard","1 x 1 each",1.0000,1,"1.000","each",,0%,"C0467","4.02","IHG","1.0000000","each","4.02",,"1.0000","1","1.000","1.0000000",
,1570857,"Food","Vegetables, Mixed","Coleslaw Mix","Coleslaw Mix",,,"Standard","kg",1.0000,1,"1.000","kg",,0%,"P0659","3.55","IHG","1.0000000","kg","3.55",,"1.0000","1","1.000","1.0000000",
,1581835,"Food","Cooking Ingredients (Fzn)","Raw Pastry (Frozen)","Jus Rol : Puff Pastry : Sheets",,,"Standard","1 x 1.5 kg",1.0000,1,"1.500","kg",,0%,"F0068","4.13","IHG","1.5000000","kg","4.13",,"1.0000","1","1.500","1.5000000",
,1588445,"Food","Vegetables","Beetroot","Beetroot Baby",,,,"1 x 150 g",1.0000,1,"150.000","g",,0%,"C0966","4.23","IHG","0.1500000","kg","4.23",,"1.0000","1","0.150","0.1500000",
,1588464,"Food","Fruit  (Fresh)","Rhubarb","Rhubarb : Dutch",,,"Standard","1 x 1 kg",1.0000,1,"1.000","kg",,0%,"C0667","5.22","IHG","1.0000000","kg","5.22",,"1.0000","1","1.000","1.0000000",
,1596317,"Food","Dessert Sundries & Pie Fillings (Fzn)","Fruit Puree","Strawberry Puree : Wild",,,,"1 x 1 kg",1.0000,1,"1.000","kg",,0%,"F0167","20.37","IHG","1.0000000","kg","20.37",,"1.0000","1","1.000","1.0000000",
,1607917,"Food","Salad","Cress","Micro Cress : Parsley",,,"Standard","1 x 1 each",1.0000,1,"1.000","each",,0%,"C0501","2.26","IHG","1.0000000","each","2.26",,"1.0000","1","1.000","1.0000000",
,1619525,"Food","Vegetables","Carrots","Carrots : Bunched : Baby",,,"Standard","1 x 1 each",1.0000,1,"1.000","each",,0%,"C1024","2.92","IHG","1.0000000","each","2.92",,"1.0000","1","1.000","1.0000000",
,1654593,"Food","Vegetables (Frozen)","Mushrooms (Frozen)","Mushrooms : Cepes",,"Own","Standard","kg",1.0000,1,"1.000","kg",,0%,"F0054","21.41","IHG","1.0000000","kg","21.41",,"1.0000","1","1.000","1.0000000",
,1678687,"Food","Vegetables Baby","Turnip","Turnip : Baby",,,"Standard","1 x 150 g",1.0000,1,"150.000","g","Punnet",0%,"P0914","4.13","IHG","0.1500000","kg","4.13",,"1.0000","1","0.150","0.1500000",
,1679262,"Food","Salad","Tomatoes","Tomatoes : Tomberry Red",,"Own","Standard","1 x 1 each",1.0000,1,"1.000","each",,0%,"C1295","5.38","IHG","1.0000000","each","5.38",,"1.0000","1","1.000","1.0000000",
,1681091,"Food","Cheese","Italian (Chilled)","Mascarpone : Cheese",,"Own","Standard","1 x 2 kg",1.0000,1,"2.000","kg",,0%,"C0058","13.46","IHG","2.0000000","kg","13.46",,"1.0000","1","2.000","2.0000000",
,1730654,"Food","Vegetables","Roots","Turmeric Root",,"Own","Standard","1 x 1 kg",1.0000,1,"1.000","kg",,0%,"C1382","18.80","IHG","1.0000000","kg","18.8",,"1.0000","1","1.000","1.0000000",
,1748359,"Food","Fruit  (Fresh)","Nectarine","Nectarine : Yellow",,,"Standard","1 x 1 each",1.0000,1,"1.000","each",,0%,"C0355","0.70","IHG","1.0000000","each","0.7",,"1.0000","1","1.000","1.0000000",
,1748752,"Food","Vegetables","Garlic","Garlic : Smoked",,"Own","Standard","kg",1.0000,1,"1.000","kg",,0%,"C0991","12.43","IHG","1.0000000","kg","12.43",,"1.0000","1","1.000","1.0000000",
,1770979,"Food","Vegetables","Onions","Onions : Sweet",,,"Standard","kg",1.0000,1,"1.000","kg",,0%,"C0994","5.01","IHG","1.0000000","kg","5.01",,"1.0000","1","1.000","1.0000000",
,1775845,"Food","Vegetables (Frozen)","OTHER (Frozen)","Chestnuts",,,,"1 x 1 kg",1.0000,1,"1.000","kg",,0%,"F0040","7.27","IHG","1.0000000","kg","7.27",,"1.0000","1","1.000","1.0000000",
,1780581,"Food","Salad","Micro Salad","Popcorn Shoots",,,,"1 x 30 g",1.0000,1,"30.000","g",,0%,"C0826","2.69","IHG","0.0300000","kg","2.69",,"1.0000","1","0.030","0.0300000",
,1811089,"Food","Cooking Ingredients (Fzn)","Raw Pastry (Frozen)","Filo Pastry",,,"Standard","1 x 270 g",1.0000,1,"270.000","g",,0%,"F0043","1.88","IHG","0.2700000","kg","1.88",,"1.0000","1","0.270","0.2700000",
,1840645,"Food","Salad","Lettuce","Lettuce : Trevise",,,"Standard","kg",1.0000,1,"1.000","kg",,0%,"C0798","5.74","IHG","1.0000000","kg","5.74",,"1.0000","1","1.000","1.0000000",
,1843573,"Food","Dessert Sundries & Pie Fillings (Fzn)","Fruit Puree","Sea Buckthorn",,"Boiron","Standard","1 x 1kg",1.0000,1,"1.000","kg","Packet",0%,"F0183","14.10","IHG","1.0000000","kg","14.1",,"1.0000","1","1.000","1.0000000",
,1868036,"Food","Dessert Sundries & Pie Fillings (Fzn)","Fruit Puree","Cranberry & Cherry Puree",,"Own",,"1 x 1kg",1.0000,1,"1.000","kg",,0%,"F0093","11.75","IHG","1.0000000","kg","11.75",,"1.0000","1","1.000","1.0000000",
,1879778,"Food","Vegetables","Turnip","Turnip : Tokyo",,,"Standard","1 x 1 each",1.0000,1,"1.000","each",,0%,"C1491","3.39","IHG","1.0000000","each","3.39",,"1.0000","1","1.000","1.0000000",
,1892322,"Food","Oil","Infused Oil","Truffle Oil White",,"Own",,"1 X 250 ml",1.0000,1,"250.000","ml",,0%,"A0405","18.02","IHG","0.2500000","ltr","18.02",,"1.0000","1","0.250","0.2500000",
,1895854,"Food","Dairy & Eggs (Chilled)","Fresh Milk (Chilled)","Milk : Oat",,"Own","Standard","1 x 1 ltr",1.0000,1,"1.000","ltr",,0%,"C0127","2.56","IHG","1.0000000","ltr","2.56",,"1.0000","1","1.000","1.0000000",
,1897720,"Food","Fruit  (Fresh)","Melon","Cucamelon",,"Own","Standard","1 x 1 each",1.0000,1,"1.000","each",,0%,"C0851","7.31","IHG","1.0000000","each","7.31",,"1.0000","1","1.000","1.0000000",
,1946947,"Food","Salad","Micro Salad","Peashoots",,,,"1 x 100 g",1.0000,1,"100.000","g",,0%,"C1355","2.26","IHG","0.1000000","kg","2.26",,"1.0000","1","0.100","0.1000000",
,1959807,"Food","Salad","Cress","Calendula : Edible Flowers",,,,"1 x 1 each",1.0000,1,"1.000","each",,0%,"C1139","3.77","IHG","1.0000000","each","3.77",,"1.0000","1","1.000","1.0000000",
,1980863,"Food","Dairy & Eggs (Chilled)","Fresh Milk (Chilled)","Oatly : Milk : 'Baristas Style'",,"Own","Standard","1 x 1 ltr",1.0000,1,"1.000","ltr",,0%,"C1782","2.56","IHG","1.0000000","ltr","2.56",,"1.0000","1","1.000","1.0000000",
,1995979,"Food","Vegetables","Garlic","Garlic : Wet",,,"Standard","kg",1.0000,1,"1.000","kg",,0%,"C0947","13.05","IHG","1.0000000","kg","13.05",,"1.0000","1","1.000","1.0000000",
,2003943,"Food","Salad","Lettuce","Lettuce : Oakleaf",,,"Standard","1 x 1 each",1.0000,1,"1.000","each",,0%,"C0793","1.10","IHG","1.0000000","each","1.1",,"1.0000","1","1.000","1.0000000",
,2045660,"Food","Salad","Cress","Cress : Garlic Chives : Micro",,,"Standard","1 x 1 each",1.0000,1,"1.000","each",,0%,"C1183","2.26","IHG","1.0000000","each","2.26",,"1.0000","1","1.000","1.0000000",
,2119972,"Food","Fruit  (Fresh)","Avocado","Avocado : Hass",,,"Standard","1 x 1 each",1.0000,1,"1.000","each",,0%,"C1118","1.11","IHG","1.0000000","each","1.11",,"1.0000","1","1.000","1.0000000",
,2147999,"Food","Salad","Lettuce","Sea Beet",,"Own","Standard","1 x 200 g",1.0000,1,"200.000","g",,0%,"C1495","2.87","IHG","0.2000000","kg","2.87",,"1.0000","1","0.200","0.2000000",
,2165246,"Food","Vegetables","Squash","Squash : Harlequin",,,,"kg",1.0000,1,"1.000","kg",,0%,"C1474","1.78","IHG","1.0000000","kg","1.78",,"1.0000","1","1.000","1.0000000",
,2178014,"Food","Vegetables (Frozen)","Mushrooms (Frozen)","Mushrooms : Morels",,"Own","Standard","1 x 1 kg",1.0000,1,"1.000","kg",,0%,"F0056","80.75","IHG","1.0000000","kg","80.75",,"1.0000","1","1.000","1.0000000",
