Market Code,PID,Category,Sub Category,Tertiary Category,Description,Comments,Brand,Brand Type,Pack Description,No. Packs in a Case,No. Units in a Single Pack,Unit Size,Unit Measure,Unit Name,Tax Rate,SKU,Price,Price List, Units per Case, Converted To,Unit Price,Supplier Description,SplitMultipleRule,PackSize,UnitSizeMultiple,UnitsPerCase
,223838,"Food","Sugar & Sweeteners","Sugar","Soft Sugar : Dark Brown",,"Own","Standard","1 x 3 kg",1.0000,1,"3.000","kg",,0%,"101638","4.42","IHG-ENTEGRA","3.0000000","kg","4.42",,"1.0000","1","3.000","3.0000000",
,224219,"Food","Cooking Ingredients","Tomato Puree","Tomato Puree",,"Own","Standard","1 x 800g",1.0000,1,"800.000","g",,0%,"101992","1.35","IHG-ENTEGRA","0.8000000","kg","1.35",,"1.0000","1","0.800","0.8000000",
,224414,"Food","Cheese","British (Chilled)","Emmental : Slices",,"Own","Standard","1 x 1 kg",1.0000,1,"1.000","kg",,0%,"104841","7.92","IHG-ENTEGRA","1.0000000","kg","7.92",,"1.0000","1","1.000","1.0000000",
,225709,"Drinks","Fruit Juice","Fruit Juice","Orange Juice",,"Own","Premium","1 x 1 ltr",1.0000,1,"1.000","ltr",,20%,"101140","0.80","IHG-ENTEGRA","1.0000000","ltr","0.8",,"1.0000","1","1.000","1.0000000",
,227546,"Food","Baking Ingredients","Chocolate Products","Pistoles : Dark Chocolate : 53%",,"Callebaut","Standard","1 x 2.5 kg",1.0000,1,"2.500","kg","Box",0%,"100901","15.83","IHG-ENTEGRA","2.5000000","kg","15.83",,"1.0000","1","2.500","2.5000000",
,249630,"Food","Dessert Sundries & Pie Fillings (Fzn)","Fruit Puree","Blackberry Puree",,"Boiron","Standard","1 x 1kg",1.0000,1,"1.000","kg","Packet",0%,"107015","8.21","IHG-ENTEGRA","1.0000000","kg","8.21",,"1.0000","1","1.000","1.0000000",
,250109,"Food","Baking Ingredients","Mixes - Savoury & Pastry","Suet Mix",,"Atora","Standard","1 x 2 kg",1.0000,1,"2.000","kg",,0%,"100521","13.13","IHG-ENTEGRA","2.0000000","kg","13.13",,"1.0000","1","2.000","2.0000000",
,271034,"Food","Rice","Speciality","Camargue : Red Rice",,"Own","Standard","1 x 1 kg",1.0000,1,"1.000","kg","Packet",0%,"121047","4.23","IHG-ENTEGRA","1.0000000","kg","4.23",,"1.0000","1","1.000","1.0000000",
,274593,"Food","Table Sauce & Condiments","Vinegar","Champagne Vinegar",,"Own","Standard","1 x 1 ltr",1.0000,1,"1.000","ltr",,0%,"107121","2.30","IHG-ENTEGRA","1.0000000","ltr","2.3",,"1.0000","1","1.000","1.0000000",
,274801,"Food","Baking Ingredients","Sundries","Pectin : Yellow",,"Own","Standard","1 x 1 kg",1.0000,1,"1.000","kg",,0%,"105721","34.73","IHG-ENTEGRA","1.0000000","kg","34.73",,"1.0000","1","1.000","1.0000000",
,291305,"Food","Baking Ingredients","Dried Fruit","Dates : Pitted",,"Own","Standard","1 x 3 kg",1.0000,1,"3.000","kg",,0%,"111462","7.24","IHG-ENTEGRA","3.0000000","kg","7.24",,"1.0000","1","3.000","3.0000000",
,291579,"Food","Crisp & Snacks","Snacks","Root Vegetable : Crisps",,,,"1 x 600 g",1.0000,1,"600.000","g",,0%,"200725","7.49","IHG-ENTEGRA","0.6000000","kg","7.49",,"1.0000","1","0.600","0.6000000",
,300371,"Food","Cooking Sauce","Oriental Sauce","Japanese Dressing : wasabi yuzu",,,,"1 x 1ltr",1.0000,1,"1.000","ltr",,0%,"111476","10.08","IHG-ENTEGRA","1.0000000","ltr","10.08",,"1.0000","1","1.000","1.0000000",
,302561,"Food","Canned Baked Beans","Baked Beans","Baked Beans",,"Heinz","Standard","1 x 200 g",1.0000,1,"200.000","g","Can",0%,"116519","0.79","IHG-ENTEGRA","0.2000000","kg","0.79",,"1.0000","1","0.200","0.2000000",
,303010,"Food","Fine Foods","Truffles/Truffle Oil","Summer Truffle : Peelings",,,,"1 x 200 g",1.0000,1,"200.000","g",,0%,"101590","14.04","IHG-ENTEGRA","0.2000000","kg","14.04",,"1.0000","1","0.200","0.2000000",
,303328,"Janitorial / Housekeeping","Paper Products","Centre Feed / Pull Rolls","Centrefeed : Blue : 2 Ply",,"Own","Standard","1 x 6 x 1each",1.0000,6,"1.000","each",,20%,"118243","8.64","IHG-ENTEGRA","6.0000000","each","1.44",,"1.0000","6","1.000","6.0000000",
,305159,"Food","Dessert Sundries & Pie Fillings (Fzn)","Coulis","Raspberry Coulis",,"Boiron","Standard","1 x 500 g",1.0000,1,"500.000","g",,0%,"108729","5.23","IHG-ENTEGRA","0.5000000","kg","5.23",,"1.0000","1","0.500","0.5000000",
,306228,"Food","Cereal, Pulses & Potato","Beans","Butter Beans",,"Own","Standard","1 x 2.6 kg",1.0000,1,"2.600","kg",,0%,"101828","3.17","IHG-ENTEGRA","2.6000000","kg","3.17",,"1.0000","1","2.600","2.6000000",
,306394,"Food","Canned Pulses","Peas","Chick Peas",,,,"1 x 2.6 kg",1.0000,1,"2.600","kg","tin",0%,"108333","2.79","IHG-ENTEGRA","2.6000000","kg","2.79",,"1.0000","1","2.600","2.6000000",
,306462,"Food","Table Sauce & Condiments","Vinegar","Cider Vinegar",,,,"1 x 5 ltr",1.0000,1,"5.000","ltr",,0%,"102899","7.30","IHG-ENTEGRA","5.0000000","ltr","7.3",,"1.0000","1","5.000","5.0000000",
,314776,"Food","Baking Ingredients","Culinary Nuts & Seeds","Almonds : Blanched, Whole",,"Imperial","Standard","1 x 1 kg",1.0000,1,"1.000","kg",,0%,"100064","9.48","IHG-ENTEGRA","1.0000000","kg","9.48",,"1.0000","1","1.000","1.0000000",
,316264,"Food","Sugar & Sweeteners","Sugar","Icing Sugar",,"Tate & Lyle","Standard","1 x 500 g",1.0000,1,"500.000","g",,0%,"101716","0.77","IHG-ENTEGRA","0.5000000","kg","0.77",,"1.0000","1","0.500","0.5000000",
,327146,"Food","Sugar & Sweeteners","Sugar","Crystals : Amber Sugar",,"Tate & Lyle","Standard","500 g",1.0000,1,"500.000","g",,0%,"101637","1.65","IHG-ENTEGRA","0.5000000","kg","1.65",,"1.0000","1","0.500","0.5000000",
,352822,"Food","Sugar & Sweeteners","Sugar","Sugar Cubes : Brown : Rough Cut",,"La Perruche","Standard","1 x 1kg",1.0000,1,"1.000","kg",,0%,"113072","3.22","IHG-ENTEGRA","1.0000000","kg","3.22",,"1.0000","1","1.000","1.0000000",
,352858,"Food","Canned Vegetables","Sweetcorn","Sweetcorn : Kernels",,"Own","Standard","1 x 340g",1.0000,1,"340.000","g","tin",0%,"101987","0.68","IHG-ENTEGRA","0.3400000","kg","0.68",,"1.0000","1","0.340","0.3400000",
,353131,"Food","Canned Vegetables","Peppers","Green : Jalapeno : Sliced",,,"Standard","1 x 3 kg",1.0000,1,"3.000","kg",,0%,"106331","3.51","IHG-ENTEGRA","3.0000000","kg","3.51",,"1.0000","1","3.000","3.0000000",
,367389,"Food","Canned Pulses","Peas","Chick Peas",,"Own","Standard","1 x 400 g",1.0000,1,"400.000","g","Can",0%,"101930","0.49","IHG-ENTEGRA","0.4000000","kg","0.49",,"1.0000","1","0.400","0.4000000",
,368701,"Food","Table Sauce & Condiments","OTHER Sauces","Horseradish Sauce",,"Tracklements","Premium","1.4 kg",1.0000,1,"1.400","kg",,0%,"101261","9.82","IHG-ENTEGRA","1.4000000","kg","9.82",,"1.0000","1","1.400","1.4000000",
,368950,"Food","Desserts & Puddings","Custard","Custard : Powder",,"Own","Standard","1 x 3 kg",1.0000,1,"3.000","kg","pack",0%,"101000","8.88","IHG-ENTEGRA","3.0000000","kg","8.88",,"1.0000","1","3.000","3.0000000",
,373196,"Food","Cooking Ingredients","Raw Pastry","Puff Pastry : Roll : 3m",,"Own","Standard","1 x 4.25 kg",1.0000,1,"4.250","kg",,0%,"100333","20.03","IHG-ENTEGRA","4.2500000","kg","20.03",,"1.0000","1","4.250","4.2500000",
,373622,"Food","Baking Ingredients","Flavouring","Orange : Compound",,"Own","Standard","1 x 1 kg",1.0000,1,"1.000","kg","tub",0%,"100190","12.74","IHG-ENTEGRA","1.0000000","kg","12.74",,"1.0000","1","1.000","1.0000000",
,375735,"Food","Dried Pasta & Noodles","Other","Fregola Tostata Media",,"Own","Standard","1 x 500 g",1.0000,1,"500.000","g","Packet",0%,"101659","2.56","IHG-ENTEGRA","0.5000000","kg","2.56",,"1.0000","1","0.500","0.5000000",
,377157,"Food","Baking Ingredients","Culinary Nuts & Seeds","Coconut : Dessicated",,"Own","Standard","1 x 2 kg",1.0000,1,"2.000","kg",,0%,"100993","8.62","IHG-ENTEGRA","2.0000000","kg","8.62",,"1.0000","1","2.000","2.0000000",
,377192,"Food","Baking Ingredients","Culinary Nuts & Seeds","Hazelnuts : Nibbed",,"Own","Standard","1 x 1 kg",1.0000,1,"1.000","kg","bag",0%,"100095","11.04","IHG-ENTEGRA","1.0000000","kg","11.04",,"1.0000","1","1.000","1.0000000",
,379303,"Food","Delicatessen (Chilled)","Timbales & Terrines - Meat (Chilled)","Duck & Foie Gras : Terrine",,"Own","Standard","1 x 1 kg",1.0000,1,"1.000","kg",,0%,"103355","36.87","IHG-ENTEGRA","1.0000000","kg","36.87",,"1.0000","1","1.000","1.0000000",
,389709,"Food","Dried Pasta & Noodles","Tagliatelle","Egg : Tagliatelle : No.88",,"Riscossa","Standard","1 x 500 g",1.0000,1,"500.000","g",,0%,"116706","1.79","IHG-ENTEGRA","0.5000000","kg","1.79",,"1.0000","1","0.500","0.5000000",
,397603,"Food","Baking Ingredients","Flour","Flour : Medium Rye",,"Own","Organic","1 x 25 kg",1.0000,1,"25.000","kg","bag",0%,"100476","28.38","IHG-ENTEGRA","25.0000000","kg","28.38",,"1.0000","1","25.000","25.0000000",
,400756,"Food","Baking Ingredients","Dried Fruit","Prunes : Pitted : D'Agen",,"Own","Standard","1 x 500 g",1.0000,1,"500.000","g","bag",0%,"100597","3.29","IHG-ENTEGRA","0.5000000","kg","3.29",,"1.0000","1","0.500","0.5000000",
,400805,"Food","Dried Pasta & Noodles","Farfalle","Farfalle",,"Riscossa","Standard","1 x 500g",1.0000,1,"500.000","g",,0%,"116696","1.51","IHG-ENTEGRA","0.5000000","kg","1.51",,"1.0000","1","0.500","0.5000000",
,400878,"Food","Baking Ingredients","Glazes","Royal Mirror Chocolate : Glaze",,"Own","Standard","1 x 2.5 kg",1.0000,1,"2.500","kg",,0%,"101202","14.17","IHG-ENTEGRA","2.5000000","kg","14.17",,"1.0000","1","2.500","2.5000000",
,403178,"Food","Baking Ingredients","Flour","Cornflour",,"Own","Standard","1 x 3 kg",1.0000,1,"3.000","kg",,0%,"100994","4.51","IHG-ENTEGRA","3.0000000","kg","4.51",,"1.0000","1","3.000","3.0000000",
,403196,"Food","Rice","Speciality","Thai Fragrant : Jasmine Rice",,"Own","Standard","1 x 10 kg",1.0000,1,"10.000","kg","bag",0%,"201649","18.84","IHG-ENTEGRA","10.0000000","kg","18.84",,"1.0000","1","10.000","10.0000000",
,406279,"Food","Cooking Ingredients","Spices","Sesame Seeds : Black",,"Own","Standard","1 x 650g",1.0000,1,"650.000","g",,0%,"106334","6.55","IHG-ENTEGRA","0.6500000","kg","6.55",,"1.0000","1","0.650","0.6500000",
,408769,"Food","Table Sauce & Condiments","Vinegar","Distilled : Vinegar",,"Own","Standard","1 x 5ltr",1.0000,1,"5.000","ltr",,0%,"101498","5.94","IHG-ENTEGRA","5.0000000","ltr","5.94",,"1.0000","1","5.000","5.0000000",
,411751,"Food","Meat & Poultry (Frozen)","Duck (Frozen)","Foie Gras : B grade",,"Own","Standard","kg",1.0000,1,"1.000","kg",,0%,"111747","31.75","IHG-ENTEGRA","1.0000000","kg","31.75",,"1.0000","1","1.000","1.0000000",
,412137,"Food","Cooking Ingredients","Pepper","Green Peppercorns : in brine",,"Own","Standard","1 x 175 g",1.0000,1,"175.000","g",,0%,"100719","1.87","IHG-ENTEGRA","0.1750000","kg","1.87",,"1.0000","1","0.175","0.1750000",
,414433,"Food","Preserves, Jam & Spread","Marmalade","Marmalade : Portion",,"Tiptree","Standard","72 x 28 g",1.0000,72,"28.000","g",,0%,"103371","14.76","IHG-ENTEGRA","2.0160000","kg","0.205",,"1.0000","72","0.028","2.0160000",
,429633,"Food","Table Sauce & Condiments","OTHER Sauces","Worcester Sauce",,,"Standard","1 x 150ml",1.0000,1,"150.000","ml",,0%,"101522","1.74","IHG-ENTEGRA","0.1500000","ltr","1.74",,"1.0000","1","0.150","0.1500000",
,429635,"Food","Table Sauce & Condiments","OTHER Sauces","Worcester Sauce",,,"Standard","1 x 2ltr",1.0000,1,"2.000","ltr",,0%,"101524","10.17","IHG-ENTEGRA","2.0000000","ltr","10.17",,"1.0000","1","2.000","2.0000000",
,430419,"Food","Canned Pulses","Beans","Cannellini Beans : Dried",,"Own","Standard","1 x 500 g",1.0000,1,"500.000","g",,0%,"121122","1.44","IHG-ENTEGRA","0.5000000","kg","1.44",,"1.0000","1","0.500","0.5000000",
,430545,"Food","Cheese","British (Chilled)","Godminster Organic Cheddar",,"Godminster","Standard","1 x 2 g",1.0000,1,"2.000","g",,0%,"101325","27.71","IHG-ENTEGRA","0.0020000","kg","27.71",,"1.0000","1","0.002","0.0020000",
,430796,"Food","Oil","Olive Oil","Extra Virgin : Olive Oil",,"San Giuliano","Standard","1 x 500ml",1.0000,1,"500.000","ml",,0%,"100166","5.50","IHG-ENTEGRA","0.5000000","ltr","5.5",,"1.0000","1","0.500","0.5000000",
,433434,"Food","Crisp & Snacks","Snacks","Chilli Crackers : Bulk",,"Own","Standard","1 x 2.5 kg",1.0000,1,"2.500","kg",,20%,"108316","18.48","IHG-ENTEGRA","2.5000000","kg","18.48",,"1.0000","1","2.500","2.5000000",
,433493,"Food","Dairy & Eggs (Chilled)","Yoghurt (Chilled)","Creme Fraiche : BV Dairy",,"Own","Standard","1 x 2kg",1.0000,1,"2.000","kg",,0%,"113316","9.71","IHG-ENTEGRA","2.0000000","kg","9.71",,"1.0000","1","2.000","2.0000000",
,433502,"Food","Baking Ingredients","Dried Fruit","Dried : Apricots",,"Own","Standard","1 x 3 kg",1.0000,1,"3.000","kg",,0%,"100585","14.79","IHG-ENTEGRA","3.0000000","kg","14.79",,"1.0000","1","3.000","3.0000000",
,437457,"Food","Baking Ingredients","Dried Fruit","Raisins",,"Own","Standard","1 x 3 kg",1.0000,1,"3.000","kg","bag",0%,"100592","9.22","IHG-ENTEGRA","3.0000000","kg","9.22",,"1.0000","1","3.000","3.0000000",
,443796,"Food","Cooking Ingredients","Raw Pastry","Feuille de Bricke",,"Own","Standard","1 x 10 each",1.0000,1,"10.000","each","Packet",0%,"106370","1.26","IHG-ENTEGRA","10.0000000","each","1.26",,"1.0000","1","10.000","10.0000000",
,443797,"Food","Crisp & Snacks","Healthier Options - Fruit Snacks","Dried Cranberries : Sugar",,,"Standard","1 x 1 kg",1.0000,1,"1.000","kg",,20%,"108374","6.30","IHG-ENTEGRA","1.0000000","kg","6.3",,"1.0000","1","1.000","1.0000000",
,443798,"Food","Baking Ingredients","Culinary Nuts & Seeds","Hazelnuts : Whole : Blanched",,"Own","Standard","1 x 1 kg",1.0000,1,"1.000","kg","bag",0%,"100099","11.91","IHG-ENTEGRA","1.0000000","kg","11.91",,"1.0000","1","1.000","1.0000000",
,443799,"Food","Cooking Ingredients","Stuffing & Breadcrumbs","Panko : Breadcrumbs",,"Own","Standard","1 x 340 g",1.0000,1,"340.000","g","bag",0%,"102132","1.67","IHG-ENTEGRA","0.3400000","kg","1.67",,"1.0000","1","0.340","0.3400000",
,447566,"Food","Cooking Ingredients","Salt","Fleur De Sel : Camargue",,"Own","Standard","1 x 1 kg",1.0000,1,"1.000","kg","Packet",0%,"100701","16.37","IHG-ENTEGRA","1.0000000","kg","16.37",,"1.0000","1","1.000","1.0000000",
,449203,"Non Food","Disposables","Chopsticks & Skewers","Bamboo : Skewers : 7 (18cm)",,"Own","Standard","1 x 200 each",1.0000,1,"200.000","each",,20%,"102172","1.48","IHG-ENTEGRA","200.0000000","each","1.48",,"1.0000","1","200.000","200.0000000",
,449204,"Food","Vegetables","Artichokes","Artichokes : Bottoms",,,"Standard","1 x 400 g",1.0000,1,"400.000","g",,0%,"101822","1.48","IHG-ENTEGRA","0.4000000","kg","1.48",,"1.0000","1","0.400","0.4000000",
,449205,"Food","Dairy & Eggs (Chilled)","Butter (Chilled)","Butter : Unsalted : French",,"Own","Standard","40 x 200 g",1.0000,40,"200.000","g",,0%,"106594","61.81","IHG-ENTEGRA","8.0000000","kg","1.5453",,"1.0000","40","0.200","8.0000000",
,449281,"Food","Baking Ingredients","Chocolate Products","Pistoles : White Chocolate : W2 553",,"Callebaut","Standard","1 x 2.5 kg",1.0000,1,"2.500","kg","Box",0%,"100953","16.81","IHG-ENTEGRA","2.5000000","kg","16.81",,"1.0000","1","2.500","2.5000000",
,451384,"Food","Baking Ingredients","Flavouring","Lemon : Compound",,"Gauguin","Standard","1 x 1 ltr",1.0000,1,"1.000","ltr",,0%,"100185","12.63","IHG-ENTEGRA","1.0000000","ltr","12.63",,"1.0000","1","1.000","1.0000000",
,451728,"Food","Baking Ingredients","Flour","Semolina",,"Own","Standard","1 x 3 kg",1.0000,1,"3.000","kg",,0%,"101517","5.43","IHG-ENTEGRA","3.0000000","kg","5.43",,"1.0000","1","3.000","3.0000000",
,451752,"Food","Rice","Arborio","Black Venere : Risotto Rice",,,,"1 x 500 g",1.0000,1,"500.000","g",,0%,"118691","2.35","IHG-ENTEGRA","0.5000000","kg","2.35",,"1.0000","1","0.500","0.5000000",
,453533,"Food","Baking Ingredients","Flavouring","Vanilla",,,"Standard","1 x 1 ltr",1.0000,1,"1.000","ltr",,0%,"100802","10.98","IHG-ENTEGRA","1.0000000","ltr","10.98",,"1.0000","1","1.000","1.0000000",
,453665,"Food","Delicatessen (Chilled)","Pâté (Chilled)","Chicken Liver : with herbs : Pate",,"Own","Standard","1 x 1.5 kg",1.0000,1,"1.500","kg",,0%,"108376","11.04","IHG-ENTEGRA","1.5000000","kg","11.04",,"1.0000","1","1.500","1.5000000",
,453673,"Food","Dessert Sundries & Pie Fillings","Sweet Shells & Pastry Cases","Sweet Tart Case : 8.5 cm",,"Own","Standard","144 x 1 each",1.0000,144,"1.000","each",,0%,"100445","21.73","IHG-ENTEGRA","144.0000000","each","0.1509",,"1.0000","144","1.000","144.0000000",
,453690,"Food","Baking Ingredients","Chocolate Products","Pistoles : Milk Chocolate : 823 553",,"Callebaut","Standard","1 x 2.5 kg",1.0000,1,"2.500","kg","Box",0%,"100950","16.75","IHG-ENTEGRA","2.5000000","kg","16.75",,"1.0000","1","2.500","2.5000000",
,453691,"Food","Cheese","Italian (Chilled)","Mozzarella di Bufala : Giglio",,,,"1 x 200 g",1.0000,1,"200.000","g",,0%,"105899","2.97","IHG-ENTEGRA","0.2000000","kg","2.97",,"1.0000","1","0.200","0.2000000",
,453693,"Food","Dried Pasta & Noodles","Noodles","Soba : Buckwheat Noodles ( Soba )",,"Own","Standard","1 x 300 g",1.0000,1,"300.000","g","Packet",0%,"109456","3.15","IHG-ENTEGRA","0.3000000","kg","3.15",,"1.0000","1","0.300","0.3000000",
,453701,"Non Food","Food Packaging","Wrap & Film","Muslin Cloth : 50M",,"Own","Standard","1 x 1 each",1.0000,1,"1.000","each",,20%,"101377","59.43","IHG-ENTEGRA","1.0000000","each","59.43",,"1.0000","1","1.000","1.0000000",
,453707,"Food","Dessert Sundries & Pie Fillings","Flan Case, Sponge Fingers & Layers","Lady Fingers : Sponge Fingers",,,,"10 x 500 g",1.0000,10,"500.000","g",,0%,"100457","22.91","IHG-ENTEGRA","5.0000000","kg","2.291",,"1.0000","10","0.500","5.0000000",
,453708,"Food","Biscuits & Cakes","Savoury Biscuits","Breadsticks",,"Grissini","Standard","12 x 240 g",1.0000,12,"240.000","g","pack",0%,"110875","23.62","IHG-ENTEGRA","2.8800000","kg","1.9683",,"1.0000","12","0.240","2.8800000",
,453724,"Food","Baking Ingredients","Flour","Pasta Flour : 00",,"Own","Standard","10 x 1 kg",10.0000,1,"1.000","kg",,0%,"100296","12.84","IHG-ENTEGRA","10.0000000","kg","1.284",,"10.0000","1","1.000","10.0000000",
,453733,"Food","Dairy & Eggs (Chilled)","Yoghurt (Chilled)","Apricot : Glass Jar",,"Own","Standard","1 x 125 ml",1.0000,1,"125.000","ml","Glass jar",0%,"104493","0.74","IHG-ENTEGRA","0.1250000","ltr","0.74",,"1.0000","1","0.125","0.1250000",
,453735,"Food","Dairy & Eggs (Chilled)","Yoghurt (Chilled)","Strawberry : Glass Jar",,"Own","Standard","1 x 125 ml",1.0000,1,"125.000","ml","Glass jar",0%,"106170","0.74","IHG-ENTEGRA","0.1250000","ltr","0.74",,"1.0000","1","0.125","0.1250000",
,453741,"Food","Bakery","Rolls & Buns","Bread Roll : Wheat/Gluten Free",,"Own","Standard","1 x 12 each",1.0000,1,"12.000","each",,0%,"111883","8.78","IHG-ENTEGRA","12.0000000","each","8.78",,"1.0000","1","12.000","12.0000000",
,453751,"Food","Delicatessen (Chilled)","Timbales & Terrines - Meat (Chilled)","Terrine : with Chestnut & Duck",,"Own","Standard","1 x 1 kg",1.0000,1,"1.000","kg",,0%,"118972","15.08","IHG-ENTEGRA","1.0000000","kg","15.08",,"1.0000","1","1.000","1.0000000",
,453767,"Food","Baking Ingredients","Flour","Rye Flour : Light",,"Own","Standard","1 x 1kg",1.0000,1,"1.000","kg","bag",0%,"106999","1.99","IHG-ENTEGRA","1.0000000","kg","1.99",,"1.0000","1","1.000","1.0000000",
,453832,"Food","Cooking Ingredients","Cooking Wine & Other","Port : Denatured",,"Own","Standard","1 x 3 ltr",1.0000,1,"3.000","ltr","Box",0%,"108401","16.30","IHG-ENTEGRA","3.0000000","ltr","16.3",,"1.0000","1","3.000","3.0000000",
,453833,"Food","Canned / Tub - Fruit","Mandarin","Segments",,"Own","Standard","1 x 2.65 kg",1.0000,1,"2.650","kg","Can",0%,"100555","7.64","IHG-ENTEGRA","2.6500000","kg","7.64",,"1.0000","1","2.650","2.6500000",
,453840,"Food","Vegetarian Substitutes","Tofu","Tofu : Firm",,"Own","Organic","1 x 349 g",1.0000,1,"349.000","g","Packet",0%,"101540","1.59","IHG-ENTEGRA","0.3490000","kg","1.59",,"1.0000","1","0.349","0.3490000",
,453841,"Drinks","Soft Drinks","Fruit Drinks","Cordial : Elderflower",,,"Standard","1 x 375 ml",1.0000,1,"375.000","ml","bottle",20%,"101184","2.88","IHG-ENTEGRA","0.3750000","ltr","2.88",,"1.0000","1","0.375","0.3750000",
,453849,"Food","Ice Cream, Lollies & Fzn Fruit","Ice Cream Tub","Chocolate : Ice Cream",,"Purbeck",,"1 x 4ltr",1.0000,1,"4.000","ltr",,20%,"111264","18.53","IHG-ENTEGRA","4.0000000","ltr","18.53",,"1.0000","1","4.000","4.0000000",
,453850,"Food","Canned / Pots Pasta","Other","Gnocchi de potato",,"Ricossa",,"1 x 500 g",1.0000,1,"500.000","g","Can",0%,"104850","1.11","IHG-ENTEGRA","0.5000000","kg","1.11",,"1.0000","1","0.500","0.5000000",
,453857,"Food","Dessert Sundries & Pie Fillings","Syrup","Golden Syrup",,,,"1 x 7.25 kg",1.0000,1,"7.250","kg",,0%,"101806","10.27","IHG-ENTEGRA","7.2500000","kg","10.27",,"1.0000","1","7.250","7.2500000",
,453860,"Food","Dairy & Eggs (Chilled)","Butter (Chilled)","Butter : Salted : French",,"Own","Standard","40 x 200 g",1.0000,40,"200.000","g",,0%,"104133","59.53","IHG-ENTEGRA","8.0000000","kg","1.4883",,"1.0000","40","0.200","8.0000000",
,453877,"Food","Cooking Ingredients","Cooking Wine & Other","Madere : Denatured",,"Own","Standard","1 x 3ltr",1.0000,1,"3.000","ltr",,0%,"106921","15.04","IHG-ENTEGRA","3.0000000","ltr","15.04",,"1.0000","1","3.000","3.0000000",
,453884,"Food","Baking Ingredients","Chocolate Products","Velvet Spray : White",,,,"1 x 400 ml",1.0000,1,"400.000","ml",,0%,"116800","21.58","IHG-ENTEGRA","0.4000000","ltr","21.58",,"1.0000","1","0.400","0.4000000",
,453885,"Food","Baking Ingredients","Colouring","Velvet : Red : Spray",,"Own","Standard","1 x 400 ml",1.0000,1,"400.000","ml","bottle",20%,"116973","23.07","IHG-ENTEGRA","0.4000000","ltr","23.07",,"1.0000","1","0.400","0.4000000",
,453891,"Food","Baking Ingredients","Culinary Nuts & Seeds","Popcorn Kernals",,"Own","Standard","1 x 500 g",1.0000,1,"500.000","g",,0%,"101515","1.58","IHG-ENTEGRA","0.5000000","kg","1.58",,"1.0000","1","0.500","0.5000000",
,453892,"Food","Canned Vegetables","Tomatoes","D'Rosa : Tomatoes : Diced",,,,"1 x 5 kg",1.0000,1,"5.000","kg","Can",0%,"101958","4.68","IHG-ENTEGRA","5.0000000","kg","4.68",,"1.0000","1","5.000","5.0000000",
,455296,"Food","Cereal","Muesli","Cranberry Granola : and Apricot",,,,"1 x 500 g",1.0000,1,"500.000","g",,0%,"103655","2.53","IHG-ENTEGRA","0.5000000","kg","2.53",,"1.0000","1","0.500","0.5000000",
,456316,"Food","Sugar & Sweeteners","Sugar","Dextrose : Monohydrate",,,"Standard","1 x 5 kg",1.0000,1,"5.000","kg",,0%,"102351","15.99","IHG-ENTEGRA","5.0000000","kg","15.99",,"1.0000","1","5.000","5.0000000",
,456557,"Food","Vegetables (Frozen)","Mushrooms (Frozen)","Mini : Girolles",,"Own","Standard","1 x 1 kg",1.0000,1,"1.000","kg","Packet",0%,"112062","12.96","IHG-ENTEGRA","1.0000000","kg","12.96",,"1.0000","1","1.000","1.0000000",
,456559,"Food","Baking Ingredients","Sundries","Lecithin : Powder",,"Own","Standard","1 x 1 kg",1.0000,1,"1.000","kg",,0%,"117127","34.73","IHG-ENTEGRA","1.0000000","kg","34.73",,"1.0000","1","1.000","1.0000000",
,456566,"Food","Baking Ingredients","Sundries","Pectin : x58",,"Own","Standard","1 x 1 kg",1.0000,1,"1.000","kg",,20%,"108141","38.17","IHG-ENTEGRA","1.0000000","kg","38.17",,"1.0000","1","1.000","1.0000000",
,456567,"Food","Baking Ingredients","Sundries","Agar Agar",,"Own","Standard","1 x 1 kg",1.0000,1,"1.000","kg","each",20%,"108121","70.67","IHG-ENTEGRA","1.0000000","kg","70.67",,"1.0000","1","1.000","1.0000000",
,457069,"Food","Baking Ingredients","Flour","Wholemeal Flour",,"Own","Standard","5 x 1.5 kg",5.0000,1,"1.500","kg",,0%,"111650","8.42","IHG-ENTEGRA","7.5000000","kg","1.684",,"5.0000","1","1.500","7.5000000",
,461706,"Food","Canned Vegetables","Tomatoes","Passata Sauce",,"Own","Standard","1 x 700 g",1.0000,1,"700.000","g",,0%,"108741","1.10","IHG-ENTEGRA","0.7000000","kg","1.1",,"1.0000","1","0.700","0.7000000",
,465121,"Food","Cheese","British (Chilled)","Lincolnshire Poacher",,,,"kg",1.0000,1,"1.000","kg",,0%,"101336","13.71","IHG-ENTEGRA","1.0000000","kg","13.71",,"1.0000","1","1.000","1.0000000",
,471115,"Food","Bakery","Bread","Bread Pumperknickle : Sliced",,"Own","Standard","1 x 500 g",1.0000,1,"500.000","g",,0%,"100423","1.18","IHG-ENTEGRA","0.5000000","kg","1.18",,"1.0000","1","0.500","0.5000000",
,476344,"Food","Dessert Sundries & Pie Fillings","Sweet Shells & Pastry Cases","Meringue Nests",,,"Standard","100 x 1 each",1.0000,100,"1.000","each",,0%,"100420","17.29","IHG-ENTEGRA","100.0000000","each","0.1729",,"1.0000","100","1.000","100.0000000",
