Market Code,PID,Category,Sub Category,Tertiary Category,Description,Comments,Brand,Brand Type,Pack Description,No. Packs in a Case,No. Units in a Single Pack,Unit Size,Unit Measure,Unit Name,Tax Rate,SKU,Price,Price List, Units per Case, Converted To,Unit Price,Supplier Description,SplitMultipleRule,PackSize,UnitSizeMultiple,UnitsPerCase
,361871,"Food","Bakery (Frozen)","Morning Goods/Viennoiserie (Frozen)","Cranberry Twist",,"Own","Standard","70 x 90g",1.0000,70,"1.000","each",,0%,"BRI32155","35.36","IHG - Entegra - P15","70.0000000","each","0.5051",,"1.0000","70","1.000","70.0000000",
,429774,"Food","Vegetables","Mushrooms","Mushrooms : Mixed : Wild",,,,"1 x 500g",1.0000,1,"500.000","g",,0%,"PLA8600","13.18","IHG - Entegra - P15","0.5000000","kg","13.18",,"1.0000","1","0.500","0.5000000",
,451343,"Food","Fine Foods","Truffles/Truffle Oil","Winter Truffle : Peelings",,,,"1 x 100 g",1.0000,1,"100.000","g",,0%,"PLA8122","42.94","IHG - Entegra - P15","0.1000000","kg","42.94",,"1.0000","1","0.100","0.1000000",
,456266,"Food","Baking Ingredients","Chocolate Products","Manjari Block : 64%",,"Valrhona",,"1 x 3kg",1.0000,1,"3.000","kg",,0%,"VAL0117","46.17","IHG - Entegra - P15","3.0000000","kg","46.17",,"1.0000","1","3.000","3.0000000",
,482067,"Food","Fine Foods","Dried Mushrooms","Porcini Mushrooms",,"Own","Standard","1 x 500 g",1.0000,1,"500.000","g","tub",0%,"PLA8504","29.68","IHG - Entegra - P15","0.5000000","kg","29.68",,"1.0000","1","0.500","0.5000000",
,488854,"Food","Baking Ingredients","Sundries","Nappage NH Pectin",,"Own","Standard","1 x 1kg",1.0000,1,"1.000","kg","tub",0%,"LOU1622A","47.56","IHG - Entegra - P15","1.0000000","kg","47.56",,"1.0000","1","1.000","1.0000000",
,529490,"Food","Oil","Speciality Oil","Hazelnut Oil",,"Own","Standard","1 x 250 ml",1.0000,1,"250.000","ml","tin",0%,"HUI700","6.40","IHG - Entegra - P15","0.2500000","ltr","6.4",,"1.0000","1","0.250","0.2500000",
,660049,"Food","Bakery (Frozen)","Baguette (Frozen)","de Campagne : Baguette",,,"Standard","25 x 280 g",1.0000,25,"280.000","g",,0%,"BRI34792","21.60","IHG - Entegra - P15","7.0000000","kg","0.864",,"1.0000","25","0.280","7.0000000",
,680664,"Food","Dairy Products (UHT)","Cream (UHT)","(Val de Saire) : Cream Whipping : 35 % Fat",,"Own",,"6 x 1 ltr",1.0000,6,"1.000","ltr",,0%,"MLC210","20.47","IHG - Entegra - P15","6.0000000","ltr","3.4117",,"1.0000","6","1.000","6.0000000",
,682286,"Food","Dairy & Eggs (Chilled)","Butter (Chilled)","Butter : Unsalted : Bricks",,,"Standard","40 x 250 g",40.0000,1,"250.000","g",,0%,"FLE010341","50.87","IHG - Entegra - P15","10.0000000","kg","1.2718",,"40.0000","1","0.250","10.0000000",
,696306,"Food","Meat & Poultry (Chilled)","Duck (Chilled)","Duck Meat : 100% Le Presse",,,,"1 x 1 kg",1.0000,1,"1.000","kg",,0%,"SOFT1G055","31.09","IHG - Entegra - P15","1.0000000","kg","31.09",,"1.0000","1","1.000","1.0000000",
,702767,"Food","Oil","Speciality Oil","Lobster Oil",,"Own","Standard","1 x 25 cl",1.0000,1,"25.000","cl",,0%,"GRO36409","13.73","IHG - Entegra - P15","25.0000000","cl","13.73",,"1.0000","1","25.000","25.0000000",
,705139,"Food","Bakery (Frozen)","Morning Goods/Viennoiserie (Frozen)","Mini Danish Assortment : Mixed",,"Own","Standard","140 x 35 g",140.0000,1,"35.000","g",,0%,"BRI32232","34.45","IHG - Entegra - P15","4.9000000","kg","0.2461",,"140.0000","1","0.035","4.9000000",
,713427,"Food","Bakery (Frozen)","Mini Buffet Selection (Frozen)","Mini Macaroons : Petits fours",,"Own","Standard","2 x 48 each",2.0000,1,"48.000","each",,0%,"BRI33440","50.74","IHG - Entegra - P15","96.0000000","each","25.37",,"2.0000","1","48.000","96.0000000",
,716070,"Food","Bakery (Frozen)","Rolls & Buns (Frozen)","Finedor : Fusette",,"Own","Standard","50 x 45g",1.0000,50,"1.000","each",,0%,"BRI30895","14.37","IHG - Entegra - P15","50.0000000","each","0.2874",,"1.0000","50","1.000","50.0000000",
,716736,"Food","Dessert Sundries & Pie Fillings","Milk Products","Skimmed : Milk Powder",,"Own","Standard","1 x 1 kg",1.0000,1,"1.000","kg",,0%,"LOU1220A","13.06","IHG - Entegra - P15","1.0000000","kg","13.06",,"1.0000","1","1.000","1.0000000",
,716738,"Food","Baking Ingredients","Sundries","Dehydrated morsweet : Glucose",,"Own","Standard","1 x 1 kg",1.0000,1,"1.000","kg",,0%,"LOU6120","8.09","IHG - Entegra - P15","1.0000000","kg","8.09",,"1.0000","1","1.000","1.0000000",
,716739,"Food","Baking Ingredients","Chocolate Products","Cocoa Butter",,"Own","Standard","1 x 3 kg",1.0000,1,"3.000","kg",,0%,"VAL0160","61.91","IHG - Entegra - P15","3.0000000","kg","61.91",,"1.0000","1","3.000","3.0000000",
,717656,"Food","Bakery (Frozen)","Bread (Frozen)","Cereal Roll",,,"Standard","60 x 45g",1.0000,60,"1.000","each",,0%,"BRI30898","20.22","IHG - Entegra - P15","60.0000000","each","0.337",,"1.0000","60","1.000","60.0000000",
,717657,"Food","Bakery (Frozen)","Panini &  Foccacia Bread","Tomato And Basil : Roll",,,"Standard","45 x 50 g",45.0000,1,"50.000","g",,0%,"BRI31720","17.14","IHG - Entegra - P15","2.2500000","kg","0.3809",,"45.0000","1","0.050","2.2500000",
,717699,"Food","Baking Ingredients","Chocolate Products","chocolate pearls : Dark : 55%",,"Own","Standard","1 x 4 kg",1.0000,1,"4.000","kg",,0%,"VAL4341","33.91","IHG - Entegra - P15","4.0000000","kg","33.91",,"1.0000","1","4.000","4.0000000",
,718133,"Food","Fruit (Frozen)","Cherries","Cherries : Red Sour : Pitted",,,,"5 x 1 kg",5.0000,1,"1.000","kg",,0%,"FRU570","15.72","IHG - Entegra - P15","5.0000000","kg","3.144",,"5.0000","1","1.000","5.0000000",
,718508,"Food","Baking Ingredients","Glazes","Absolu cristal neutral : Glaze : 36% sugar",,"Own","Standard","1 x 5 kg",1.0000,1,"5.000","kg",,0%,"VAL5010","38.57","IHG - Entegra - P15","5.0000000","kg","38.57",,"1.0000","1","5.000","5.0000000",
,718509,"Food","Baking Ingredients","Flavouring","Vanilla Pods : Planifolia Bourbon from Madagascar (16-23cm)",,"Own","Standard","1 x 250 g",1.0000,1,"250.000","g","pods",0%,"VAN190","109.59","IHG - Entegra - P15","0.2500000","kg","109.59",,"1.0000","1","0.250","0.2500000",
,722836,"Food","Bakery","Rolls & Buns","Roll : Green Olive",,,,"45 x 45 g",1.0000,45,"45.000","g",,0%,"BRI30897","13.60","IHG - Entegra - P15","2.0250000","kg","0.3022",,"1.0000","45","0.045","2.0250000",
,725669,"Food","Bakery (Frozen)","Morning Goods/Viennoiserie (Frozen)","Mini Pain au Chocolat : AOP butter",,"Own","Standard","210 x 35 g",1.0000,210,"35.000","g",,0%,"BRI31776","39.22","IHG - Entegra - P15","7.3500000","kg","0.1868",,"1.0000","210","0.035","7.3500000",
,726914,"Food","Cooking Ingredients (Fzn)","Raw Pastry (Frozen)","sheets : Butter Puff Pastry : 33% AOP",,"Own","Standard","6 x 2 kg",1.0000,6,"2.000","kg",,0%,"BRI30081","94.96","IHG - Entegra - P15","12.0000000","kg","15.8267",,"1.0000","6","2.000","12.0000000",
,731652,"Food","Baking Ingredients","Sundries","Almond Powder",,"Own","Standard","1 x 1 kg",1.0000,1,"1.000","kg",,0%,"AFR300","9.91","IHG - Entegra - P15","1.0000000","kg","9.91",,"1.0000","1","1.000","1.0000000",
,757016,"Food","Baking Ingredients","Chocolate Products","Cocoa nibs Grue : Cocao Beans : 100% : broken roasted",,,,"1 x 1 kg",1.0000,1,"1.000","kg",,0%,"VAL3285","14.25","IHG - Entegra - P15","1.0000000","kg","14.25",,"1.0000","1","1.000","1.0000000",
,757599,"Food","Bakery (Frozen)","Rolls & Buns (Frozen)","Rye Roll",,"Own","Standard","50 x 50 g",1.0000,50,"50.000","g",,0%,"BRI33994","22.60","IHG - Entegra - P15","2.5000000","kg","0.452",,"1.0000","50","0.050","2.5000000",
,767310,"Food","Bakery (Frozen)","Rolls & Buns (Frozen)","Dark bread (30x40m)",,,"Standard","2 x 5 each",1.0000,2,"5.000","each",,0%,"BON130","38.39","IHG - Entegra - P15","10.0000000","each","19.195",,"1.0000","2","5.000","10.0000000",
,767311,"Food","Bakery (Frozen)","Bread (Frozen)","Bread : Tomato",,"Own","Standard","2 x 5 each",1.0000,2,"5.000","each",,0%,"BON150","46.93","IHG - Entegra - P15","10.0000000","each","23.465",,"1.0000","2","5.000","10.0000000",
,775514,"Food","Bakery (Frozen)","Cream Cakes (Frozen)","Mini Eclair : Assortment",,"Own","Standard","48 x 1 each",1.0000,48,"1.000","each",,0%,"","28.09","IHG - Entegra - P15","48.0000000","each","0.5852",,"1.0000","48","1.000","48.0000000",
,778630,"Food","Cooking Sauce","Oriental Paste","Chestnut paste",,"Own","Standard","1 x 1 kg",1.0000,1,"1.000","kg",,0%,"COR137","11.68","IHG - Entegra - P15","1.0000000","kg","11.68",,"1.0000","1","1.000","1.0000000",
,825646,"Food","Bakery (Frozen)","Rolls & Buns (Frozen)","Epi roll Finedor",,"Own","Standard Organic","40 x 40 g",1.0000,40,"40.000","g",,0%,"BRI31692","16.37","IHG - Entegra - P15","1.6000000","kg","0.4093",,"1.0000","40","0.040","1.6000000",
,838469,"Food","Bakery (Frozen)","Bread (Frozen)","Loaf : Multi Cereal",,,,"9 x 450 g",1.0000,9,"450.000","g",,0%,"","21.13","IHG - Entegra - P15","4.0500000","kg","2.3478",,"1.0000","9","0.450","4.0500000",
,838547,"Food","Bakery (Frozen)","Bread (Frozen)","Rustique Loaf",,,"Standard","9 x 450 g",1.0000,9,"450.000","g",,0%,"BRI31816","18.41","IHG - Entegra - P15","4.0500000","kg","2.0456",,"1.0000","9","0.450","4.0500000",
,854197,"Food","Baking Ingredients","Dried Fruit","Candied : Orange : slivers straight (7-7.5cm)",,"Own","Standard","1 x 1 kg",1.0000,1,"1.000","kg","bag",0%,"COR355","24.73","IHG - Entegra - P15","1.0000000","kg","24.73",,"1.0000","1","1.000","1.0000000",
,854199,"Food","Baking Ingredients","Culinary Nuts & Seeds","Chestnuts : Whole : Peeled - Frozen",,"Own","Standard","5 x 1 kg",1.0000,5,"1.000","kg","Packet",0%,"FRU510","44.91","IHG - Entegra - P15","5.0000000","kg","8.982",,"1.0000","5","1.000","5.0000000",
,854299,"Food","Baking Ingredients","Chocolate Products","Soft absolu glaze with dark chocolate 39%",,,"Standard","1 x 1kg",1.0000,1,"1.000","kg",,0%,"VAL2051","13.49","IHG - Entegra - P15","1.0000000","kg","13.49",,"1.0000","1","1.000","1.0000000",
,866750,"Food","Baking Ingredients","Sundries","Dehydrated morsweet : Glucose",,"Own","Standard","1 x 5 kg",1.0000,1,"5.000","kg",,0%,"LOU1365H","26.73","IHG - Entegra - P15","5.0000000","kg","26.73",,"1.0000","1","5.000","5.0000000",
,908548,"Food","Baking Ingredients","Flavouring","Candied : Lemon : Paste",,"Sucrea","Standard","1 x 1kg",1.0000,1,"1.000","kg",,0%,"COR359","17.80","IHG - Entegra - P15","1.0000000","kg","17.8",,"1.0000","1","1.000","1.0000000",
,921357,"Food","Bakery (Frozen)","Morning Goods/Viennoiserie (Frozen)","Croissant : ready to prove : Large : AOP Butter",,,"Standard","165 x 70 g",1.0000,165,"70.000","g",,0%,"BRI31802","90.73","IHG - Entegra - P15","11.5500000","kg","0.5499",,"1.0000","165","0.070","11.5500000",
,921515,"Food","Baking Ingredients","Culinary Nuts & Seeds","Almonds : Tant pour Tant",,,"Standard","1 x 1kg",1.0000,1,"1.000","kg",,0%,"CSM13800","13.85","IHG - Entegra - P15","1.0000000","kg","13.85",,"1.0000","1","1.000","1.0000000",
,930388,"Food","Sugar & Sweeteners","Sugar","Sugar : Non Melting : Codineige",,"Own","Standard","1 x 5 kg",1.0000,1,"5.000","kg",,0%,"CSM315","24.35","IHG - Entegra - P15","5.0000000","kg","24.35",,"1.0000","1","5.000","5.0000000",
,932731,"Food","Baking Ingredients","Chocolate Products","Coeur de Guanaja : 80%",,,,"1 x 3kg",1.0000,1,"3.000","kg",,0%,"VAL6360","52.04","IHG - Entegra - P15","3.0000000","kg","52.04",,"1.0000","1","3.000","3.0000000",
,932805,"Food","Dessert Sundries & Pie Fillings","Sweet Shells & Pastry Cases","Tart Shells : Medium Round : Sweet Vanilla 55x18mm",,,,"1 x 120 x 1each",1.0000,120,"1.000","each",,0%,"CPA1400","44.78","IHG - Entegra - P15","120.0000000","each","0.3732",,"1.0000","120","1.000","120.0000000",
,947804,"Food","Dessert Sundries & Pie Fillings","Sweet Shells & Pastry Cases","Large Round : Tart Shells : Sweet : Vanilla 80x20mm",,,,"72 x 1 each",1.0000,72,"1.000","each",,0%,"CPA1600","43.17","IHG - Entegra - P15","72.0000000","each","0.5996",,"1.0000","72","1.000","72.0000000",
,951457,"Food","Meat & Poultry (Frozen)","Duck (Frozen)","Duck : Sliced Foie Gras : 30 slices",,"Own","Premium","1 x 1 kg",1.0000,1,"1.000","kg",,0%,"SOFC4P049","44.53","IHG - Entegra - P15","1.0000000","kg","44.53",,"1.0000","1","1.000","1.0000000",
,977993,"Food","Baking Ingredients","Chocolate Products","Cocoa Butter : Pistachio Green : Cploured",,,,"200 g",1.0000,1,"200.000","g",,0%,"PCB004457","17.82","IHG - Entegra - P15","0.2000000","kg","17.82",,"1.0000","1","0.200","0.2000000",
,978030,"Food","Baking Ingredients","Savoury Pastry Shells","Tart Shell : Mini Round : 41 x 17mm",,,,"288 x 1 each",1.0000,288,"1.000","each",,0%,"CPA2100","65.85","IHG - Entegra - P15","288.0000000","each","0.2286",,"1.0000","288","1.000","288.0000000",
,1031083,"Food","Baking Ingredients","Chocolate Products","Crunchy : Almond & Hazelnut Praline : 50%",,,,"1 x 5kg",1.0000,1,"5.000","kg",,0%,"VAL5621","86.94","IHG - Entegra - P15","5.0000000","kg","86.94",,"1.0000","1","5.000","5.0000000",
,1050236,"Food","Bakery (Frozen)","Afternoon Tea / Teatime Treats (Frozen)","Muesli Loaf : (raisins, cranberries, apricots, hazelnuts & almonds)",,,"Standard","26 x 280 g",1.0000,26,"280.000","g",,0%,"BRI34503","63.06","IHG - Entegra - P15","7.2800000","kg","2.4254",,"1.0000","26","0.280","7.2800000",
,1050241,"Food","Bakery (Frozen)","Morning Goods/Viennoiserie (Frozen)","Cinnamon Swirl : Large",,,"Standard","60 x 100 g",1.0000,60,"100.000","g",,0%,"BRI32160","29.89","IHG - Entegra - P15","6.0000000","kg","0.4982",,"1.0000","60","0.100","6.0000000",
,1063930,"Food","Bakery (Frozen)","Morning Goods/Viennoiserie (Frozen)","Mini Croissant",,"Own","Standard","225 x 25 g",1.0000,225,"25.000","g",,0%,"BRI32181","42.62","IHG - Entegra - P15","5.6250000","kg","0.1894",,"1.0000","225","0.025","5.6250000",
,1063998,"Food","Baking Ingredients","Chocolate Products","Extra Whiite : Almond Paste",,,,"1 x 4kg",1.0000,1,"4.000","kg",,0%,"CSM15","52.46","IHG - Entegra - P15","4.0000000","kg","52.46",,"1.0000","1","4.000","4.0000000",
,1083043,"Food","Oil","Speciality Oil","Sosa Fatty Smoke",,"Own","Standard","1 x 50 g",1.0000,1,"50.000","g",,0%,"SOS46220001","11.71","IHG - Entegra - P15","0.0500000","kg","11.71",,"1.0000","1","0.050","0.0500000",
,1090034,"Food","Baking Ingredients","Chocolate Products","Solstis : Shells : Dark Chocolate : 55%",,,"Standard","45 x 1 each",1.0000,45,"1.000","each",,0%,"VAL6409","25.68","IHG - Entegra - P15","45.0000000","each","0.5707",,"1.0000","45","1.000","45.0000000",
,1106347,"Food","Bakery (Frozen)","Morning Goods/Viennoiserie (Frozen)","Pain au Chocolat : ready to prove : Mini : AOP butter",,"Own","Standard","200 x 35 g",1.0000,200,"35.000","g",,0%,"BRI31801","55.07","IHG - Entegra - P15","7.0000000","kg","0.2754",,"1.0000","200","0.035","7.0000000",
,1125773,"Food","Baking Ingredients","Stabilizers / Emulsifier","Sodium Alginate",,"Own","Standard","1 kg",1.0000,1,"1.000","kg",,20%,"LOU142A","49.39","IHG - Entegra - P15","1.0000000","kg","49.39",,"1.0000","1","1.000","1.0000000",
,1129160,"Food","Bakery (Frozen)","Rolls & Buns (Frozen)","Briochette : Fully Baked",,,"Gluten Free","1 Box",1.0000,1,"1.000","Box",,0%,"BRI35431","65.26","IHG - Entegra - P15","1.0000000","Box","65.26",,"1.0000","1","1.000","1.0000000",
,1130436,"Food","Baking Ingredients","Chocolate Products","Milk Chocolate : 35% : Equatorial",,"Own","Standard","1 x 3kg",1.0000,1,"3.000","kg",,0%,"VAL4662","38.43","IHG - Entegra - P15","3.0000000","kg","38.43",,"1.0000","1","3.000","3.0000000",
,1155212,"Food","Bakery (Frozen)","Bread (Frozen)","Loaf : Cereal : Large : (grains & cereals sourdough)",,,"Standard","8 x 1.1 kg",1.0000,8,"1.100","kg",,0%,"BRI34674","33.49","IHG - Entegra - P15","8.8000000","kg","4.1863",,"1.0000","8","1.100","8.8000000",
,1162317,"Food","Baking Ingredients","Glazes","Jelfix : Neutral Glaze",,,,"1 x 7kg",1.0000,1,"7.000","kg",,0%,"CSM34161","22.70","IHG - Entegra - P15","7.0000000","kg","22.7",,"1.0000","1","7.000","7.0000000",
,1184367,"Food","Bakery (Frozen)","Bread (Frozen)","Loaf : Buckwheat & Raisin",,"Own","Standard","20 x 350 g",1.0000,20,"350.000","g",,0%,"BRI34671","40.60","IHG - Entegra - P15","7.0000000","kg","2.03",,"1.0000","20","0.350","7.0000000",
,1185513,"Food","Dessert Sundries & Pie Fillings","Sweet Shells & Pastry Cases","Tart Shells : Medium Round : Chocolate 55x18mm",,,,"1 x 120 x 1each",1.0000,120,"1.000","each",,0%,"CPA1950","45.70","IHG - Entegra - P15","120.0000000","each","0.3808",,"1.0000","120","1.000","120.0000000",
,1189097,"Food","Baking Ingredients","Chocolate Products","Paste Extra 100%",,"Cacao",,"1 x 3 kg",1.0000,1,"3.000","kg",,0%,"VAL0134","50.88","IHG - Entegra - P15","3.0000000","kg","50.88",,"1.0000","1","3.000","3.0000000",
,1197653,"Food","Canned Pulses","Beans","White Beans : Giant",,"Own","Standard","1 kg",1.0000,1,"1.000","kg",,0%,"SAB002321","5.27","IHG - Entegra - P15","1.0000000","kg","5.27",,"1.0000","1","1.000","1.0000000",
,1199309,"Food","Cooking Ingredients","Seasoning","Air Bag : Pork Flour",,"Sosa","Standard","600 g",1.0000,1,"600.000","g",,0%,"SOS58400000","14.40","IHG - Entegra - P15","0.6000000","kg","14.4",,"1.0000","1","0.600","0.6000000",
,1215347,"Food","Baking Ingredients","Chocolate Products","Tainori : 64% : Dominican Republic",,"Valrhona",,"1 x 3kg",1.0000,1,"3.000","kg",,0%,"VAL5571","46.11","IHG - Entegra - P15","3.0000000","kg","46.11",,"1.0000","1","3.000","3.0000000",
,1223198,"Non Food","Food Preparation","Baking Accessories","Cool Spray : (Ideal to freeze Chocolate and Sugar rapidly)",,,,"1 x 1 each",1.0000,1,"1.000","Bottle",,20%,"PCB004570","25.41","IHG - Entegra - P15","1.0000000","Bottle","25.41",,"1.0000","1","1.000","1.0000000",
,1242152,"Food","Baking Ingredients","Chocolate Products","Cocoa Butter : Green Coloured",,,"Standard","1 x 200 g",1.0000,1,"200.000","g",,0%,"PCB004656","23.80","IHG - Entegra - P15","0.2000000","kg","23.8",,"1.0000","1","0.200","0.2000000",
,1282981,"Food","Bakery (Frozen)","Baguette (Frozen)","Baguette : Traditional",,"Own","Standard","25 x 280 g",25.0000,1,"280.000","g",,0%,"BRI32672","22.88","IHG - Entegra - P15","7.0000000","kg","0.9152",,"25.0000","1","0.280","7.0000000",
,1299459,"Food","Meat & Poultry (Chilled)","Duck (Chilled)","Gizzards : Confit",,,,"1 x 400 g",1.0000,1,"400.000","g","tin",0%,"S3CF1Z013","9.30","IHG - Entegra - P15","0.4000000","kg","9.3",,"1.0000","1","0.400","0.4000000",
,1376806,"Food","Bakery (Frozen)","Baguette (Frozen)","Half Baguette : Cereals",,"Own","Standard","28 x 140 g",1.0000,28,"140.000","g",,0%,"BRI31611","18.93","IHG - Entegra - P15","3.9200000","kg","0.6761",,"1.0000","28","0.140","3.9200000",
,1394512,"Food","Baking Ingredients","Chocolate Products","Truffle Spheres : Dark Chocolate",,,"Standard","1 x 504 each",1.0000,1,"504.000","each",,0%,"VAL1732","42.24","IHG - Entegra - P15","504.0000000","each","42.24",,"1.0000","1","504.000","504.0000000",
,1446714,"Food","Baking Ingredients","Culinary Nuts & Seeds","Praligrains : Hazelnuts : Coated : Nibs",,"Own","Standard","1 x 1kg",1.0000,1,"1.000","kg",,0%,"CSM887","20.26","IHG - Entegra - P15","1.0000000","kg","20.26",,"1.0000","1","1.000","1.0000000",
,1460607,"Food","Bakery (Frozen)","Morning Goods/Viennoiserie (Frozen)","Chocolate Twist : Large",,"Own","Standard","70 x 90 g",1.0000,70,"90.000","g",,0%,"BRI30308","44.82","IHG - Entegra - P15","6.3000000","kg","0.6403",,"1.0000","70","0.090","6.3000000",
,1519629,"Food","Baking Ingredients","Chocolate Products","Opalys : PEARLS CRUNCHY",,,,"1 x 3kg",1.0000,1,"3.000","kg",,0%,"VAL10843","53.28","IHG - Entegra - P15","3.0000000","kg","53.28",,"1.0000","1","3.000","3.0000000",
,1541163,"Food","Baking Ingredients","Dried Fruit","Candied : Lemon : slivers straight (7-7.5cm)",,"Own","Standard","1 x 2.5 kg",1.0000,1,"2.500","kg","bag",0%,"COR3601","26.34","IHG - Entegra - P15","2.5000000","kg","26.34",,"1.0000","1","2.500","2.5000000",
,1554158,"Food","Bakery (Frozen)","Baguette (Frozen)","Half Baguette : White",,,"Standard","25 x 140 g",25.0000,1,"140.000","g",,0%,"BRI31610","14.28","IHG - Entegra - P15","3.5000000","kg","0.5712",,"25.0000","1","0.140","3.5000000",
,1570567,"Food","Baking Ingredients","Chocolate Products","Nyangbo : Chocolate : 68% : Ghana",,"Callebaut","Standard","1 x 3 kg",1.0000,1,"3.000","kg","Box",0%,"VAL6085","46.11","IHG - Entegra - P15","3.0000000","kg","46.11",,"1.0000","1","3.000","3.0000000",
,1590307,"Food","Baking Ingredients","Sundries","Gelatine Powder : (200 Bloom)",,,"Standard","1 x 1 kg",1.0000,1,"1.000","kg",,0%,"LOU732A","24.33","IHG - Entegra - P15","1.0000000","kg","24.33",,"1.0000","1","1.000","1.0000000",
,1590313,"Food","Oil","Oil Spray","Greasing : Spray",,,,"1 x 600 g",1.0000,1,"600.000","g",,0%,"CSM33026","3.12","IHG - Entegra - P15","0.6000000","kg","3.12",,"1.0000","1","0.600","0.6000000",
,1643161,"Food","Meat & Poultry (Chilled)","Duck (Chilled)","Duck Breast",,,,"1 x 1 kg",1.0000,1,"1.000","kg",,0%,"SOMG5T001","13.68","IHG - Entegra - P15","1.0000000","kg","13.68",,"1.0000","1","1.000","1.0000000",
,1649695,"Food","Cheese","Italian (Chilled)","Burrata",,,,"1 x 125 g",1.0000,1,"125.000","g",,0%,"ITA128","2.05","IHG - Entegra - P15","0.1250000","kg","2.05",,"1.0000","1","0.125","0.1250000",
,1668068,"Food","Baking Ingredients","Colouring","Shiny powder : Gold : (1 pot of 30 cc)",,"Own","Standard","1 x 30 ml",1.0000,1,"30.000","ml",,0%,"PCB004481","23.10","IHG - Entegra - P15","0.0300000","ltr","23.1",,"1.0000","1","0.030","0.0300000",
,1668318,"Food","Cheese","Italian (Chilled)","Grana Padano : 14 - 16 Months : Old",,"Own","Standard","kg",1.0000,1,"1.000","kg",,0%,"ITA010","14.13","IHG - Entegra - P15","1.0000000","kg","14.13",,"1.0000","1","1.000","1.0000000",
,1677135,"Food","Can / Pouches - Fish","Anchovies","Boquerones : In Extra Virgin Olive Oil",,"Own","Standard","1 x 140 g",1.0000,1,"140.000","g",,0%,"DON27498","4.79","IHG - Entegra - P15","0.1400000","kg","4.79",,"1.0000","1","0.140","0.1400000",
,1680243,"Food","Baking Ingredients","Colouring","Blue : Natural Colour for Chocolate or Cocoa Butter",,,"Standard","1 x 100 ml",1.0000,1,"100.000","ml",,0%,"PCB004460","13.12","IHG - Entegra - P15","0.1000000","ltr","13.12",,"1.0000","1","0.100","0.1000000",
,1681580,"Food","Baking Ingredients","Essence","Vanilla Pods : Tahitensis from Tahiti : 15-20cm",,,,"1 x 250g",1.0000,1,"250.000","g",,0%,"VAN220","172.41","IHG - Entegra - P15","0.2500000","kg","172.41",,"1.0000","1","0.250","0.2500000",
,1811052,"Food","Baking Ingredients","Sundries","Chesnut : Cream",,,,"1 x 1 kg",1.0000,1,"1.000","kg",,0%,"COR144","8.84","IHG - Entegra - P15","1.0000000","kg","8.84",,"1.0000","1","1.000","1.0000000",
,1842172,"Food","Baking Ingredients","Chocolate Products","Ivoire : White Chocolate : Block",,,"Standard","1 x 3 kg",1.0000,1,"3.000","kg","bag",0%,"VAL0140","45.72","IHG - Entegra - P15","3.0000000","kg","45.72",,"1.0000","1","3.000","3.0000000",
,1843543,"Food","Bakery","Morning Goods / Viennoiserie","Almond Croissant : Large : with Almond Topping",,,,"60 x 95 g",60.0000,1,"95.000","g",,0%,"BRI35716","70.76","IHG - Entegra - P15","5.7000000","kg","1.1793",,"60.0000","1","0.095","5.7000000",
,1843592,"Food","Oil","Speciality Oil","Orange Oil : Sweet : Essential Oil",,"Own","Standard","1 x 50 g",1.0000,1,"50.000","g",,0%,"SOS46005001","12.23","IHG - Entegra - P15","0.0500000","kg","12.23",,"1.0000","1","0.050","0.0500000",
,1876768,"Food","Bakery (Frozen)","Morning Goods/Viennoiserie (Frozen)","Mixed Breakfast Selection : AOP butter",,"Own","Standard","135 x 30 g",1.0000,135,"30.000","g",,0%,"","36.29","IHG - Entegra - P15","4.0500000","kg","0.2688",,"1.0000","135","0.030","4.0500000",
,1913034,"Food","Bakery (Frozen)","Patisserie Frozen","Macaroons : Caramel",,,,"2 x 48 each",2.0000,1,"48.000","each",,0%,"BRI35724","43.57","IHG - Entegra - P15","96.0000000","each","21.785",,"2.0000","1","48.000","96.0000000",
,2025498,"Food","Bakery (Frozen)","Bread (Frozen)","Fig Bread",,"Own","Standard","26 x 330 g",1.0000,26,"330.000","g",,0%,"BRI34230","44.09","IHG - Entegra - P15","8.5800000","kg","1.6958",,"1.0000","26","0.330","8.5800000",
,2038232,"Food","Canned Meat","Other","Snail : Very Big : Helix Lucorum",,"Own","Standard","72 x 1 each",72.0000,1,"1.000","each",,0%,"SAB200","11.29","IHG - Entegra - P15","72.0000000","each","0.1568",,"72.0000","1","1.000","72.0000000",
,2062583,"[PW] PAC","Non Food","Other Non Food","200 RHODOÏDES SHEETS - 12 X 8 CM",,,,"1 x 200 each",1.0000,1,"200.000","each",,20%,"PCB005013","21.54","IHG - Entegra - P15","200.0000000","each","21.54",,"1.0000","1","200.000","200.0000000",
,2062750,"[PW] PAC","Non Food","Other Non Food","350 SQUARE SHELLS 22 MM, H : 12 MM, DARK CHOCOLATE",,,,"1 x 350 each",1.0000,1,"350.000","each",,0%,"PCB008988","54.97","IHG - Entegra - P15","350.0000000","each","54.97",,"1.0000","1","350.000","350.0000000",
,2062752,"[PW] PAC","Non Food","Other Non Food","350 SQUARE SHELLS 30 MM, H : 8 MM, DARK CHOCOLATE",,,,"1 x 350 each",1.0000,1,"350.000","each",,0%,"PCB008990","54.97","IHG - Entegra - P15","350.0000000","each","54.97",,"1.0000","1","350.000","350.0000000",
